C_Merch_Vendor_Nbr,C_SKU_Nbr,C_d_Store,C_d_Store_Nbr,C_sku1,C_Sales_Units,C_sales
21376,1002185336,8412-CLAYTON,8412,1002185336-2X6-4FT PRE-CUT LUMBER,123.0,503.8300000000003
769444,1002185336,6888-TOCCOA,6888,1002185336-2X6-4FT PRE-CUT LUMBER,62.0,255.55000000000004
769444,1002185336,6806-LITTLE YORK,6806,1002185336-2X6-4FT PRE-CUT LUMBER,101.0,381.18999999999994
68662,1002185336,1247-PENFIELD/ROCHESTER,1247,1002185336-2X6-4FT PRE-CUT LUMBER,334.0,1343.650000000001
769444,1002185336,3027-OSAGE BEACH,3027,1002185336-2X6-4FT PRE-CUT LUMBER,97.0,450.23
769444,1002185336,0607-INDUSTRY,0607,1002185336-2X6-4FT PRE-CUT LUMBER,162.0,776.11
21376,1002185336,0772-PULASKI,0772,1002185336-2X6-4FT PRE-CUT LUMBER,209.0,821.3000000000003
769444,1002185336,2811-ST CLOUD,2811,1002185336-2X6-4FT PRE-CUT LUMBER,290.0,1069.8400000000006
769444,1002185336,2711-SOUTHFIELD,2711,1002185336-2X6-4FT PRE-CUT LUMBER,94.0,394.0799999999997
21376,1002185336,0389-BROUSSARD,0389,1002185336-2X6-4FT PRE-CUT LUMBER,216.0,828.5900000000005
21376,1002185336,0907-W LONG BRANCH,0907,1002185336-2X6-4FT PRE-CUT LUMBER,2.0,8.1
21376,1002185336,0906-WATCHUNG,0906,1002185336-2X6-4FT PRE-CUT LUMBER,,
68662,1002185336,1289-AMSTERDAM,1289,1002185336-2X6-4FT PRE-CUT LUMBER,123.0,455.08000000000004
769444,1002185336,1074-VISTA,1074,1002185336-2X6-4FT PRE-CUT LUMBER,407.0,1941.9000000000021
769444,1002185336,0551-W PLANO,0551,1002185336-2X6-4FT PRE-CUT LUMBER,448.0,2026.5300000000007
21376,1002185336,6377-DESTIN,6377,1002185336-2X6-4FT PRE-CUT LUMBER,160.0,578.4700000000005
21376,1002185336,"0152-GAINESVILLE, GA",0152,1002185336-2X6-4FT PRE-CUT LUMBER,270.0,1161.3900000000006
68662,1002185336,6215-WATERFORD,6215,1002185336-2X6-4FT PRE-CUT LUMBER,86.0,430.2000000000001
769444,1002185336,4608-FALLS CHURCH,4608,1002185336-2X6-4FT PRE-CUT LUMBER,328.0,1216.8500000000001
769444,1002185336,0969-FORKED RIVER,0969,1002185336-2X6-4FT PRE-CUT LUMBER,371.0,1606.2299999999998
769444,1002185336,2205-W WICHITA,2205,1002185336-2X6-4FT PRE-CUT LUMBER,205.0,836.3799999999993
21376,1002185336,0385-NEW ORLEANS CENTRAL,0385,1002185336-2X6-4FT PRE-CUT LUMBER,169.0,650.6800000000004
769444,1002185336,4643-GENERAL BOOTH,4643,1002185336-2X6-4FT PRE-CUT LUMBER,141.0,540.1900000000003
769444,1002185336,0154-SANDY SPRINGS,0154,1002185336-2X6-4FT PRE-CUT LUMBER,273.0,1141.4300000000003
769444,1002185336,2650-ROCKLAND,2650,1002185336-2X6-4FT PRE-CUT LUMBER,216.0,1052.31
769444,1002185336,6542-SE AUSTIN,6542,1002185336-2X6-4FT PRE-CUT LUMBER,235.0,1031.4599999999998
769444,1002185336,2804-BROOKLYN PARK,2804,1002185336-2X6-4FT PRE-CUT LUMBER,196.0,796.9299999999995
21376,1002185336,0882-FAIRFIELD,0882,1002185336-2X6-4FT PRE-CUT LUMBER,165.0,702.7999999999998
769444,1002185336,0470-CHANDLER,0470,1002185336-2X6-4FT PRE-CUT LUMBER,381.0,1839.0099999999975
68662,1002185336,6173-ONEONTA,6173,1002185336-2X6-4FT PRE-CUT LUMBER,106.0,386.52999999999986
769444,1002185336,1906-ORLAND PARK,1906,1002185336-2X6-4FT PRE-CUT LUMBER,221.0,936.48
769444,1002185336,3809-CUYAHOGA FALLS,3809,1002185336-2X6-4FT PRE-CUT LUMBER,429.0,1732.2299999999993
769444,1002185336,6313-KEY WEST,6313,1002185336-2X6-4FT PRE-CUT LUMBER,128.0,502.92999999999995
769444,1002185336,4926-RACINE,4926,1002185336-2X6-4FT PRE-CUT LUMBER,110.0,454.9599999999999
769444,1002185336,1920-CRYSTAL LAKE,1920,1002185336-2X6-4FT PRE-CUT LUMBER,255.0,1060.08
769444,1002185336,2802-FRIDLEY,2802,1002185336-2X6-4FT PRE-CUT LUMBER,374.0,1434.9099999999999
769444,1002185336,0612-CANOGA PARK,0612,1002185336-2X6-4FT PRE-CUT LUMBER,156.0,795.5400000000001
769444,1002185336,2605-SOMERSET,2605,1002185336-2X6-4FT PRE-CUT LUMBER,143.0,629.4900000000001
769444,1002185336,2316-ELIZABETHTOWN,2316,1002185336-2X6-4FT PRE-CUT LUMBER,237.0,943.2099999999998
81537,1002185336,6412-HATILLO,6412,1002185336-2X6-4FT PRE-CUT LUMBER,194.0,1003.65
21376,1002185336,4134-NESHAMINY,4134,1002185336-2X6-4FT PRE-CUT LUMBER,396.0,1579.2400000000007
769444,1002185336,6974-JACKSONVILLE BEACH,6974,1002185336-2X6-4FT PRE-CUT LUMBER,195.0,851.0599999999997
769444,1002185336,"3813-FIELDS-ERTEL, OH",3813,1002185336-2X6-4FT PRE-CUT LUMBER,234.0,968.5000000000003
769444,1002185336,0974-MANTUA,0974,1002185336-2X6-4FT PRE-CUT LUMBER,281.0,1207.7299999999998
769444,1002185336,4941-SE MILWAUKEE,4941,1002185336-2X6-4FT PRE-CUT LUMBER,159.0,660.1199999999998
769444,1002185336,"8539-LITTLETON, NH",8539,1002185336-2X6-4FT PRE-CUT LUMBER,72.0,380.39
769444,1002185336,1934-ELGIN,1934,1002185336-2X6-4FT PRE-CUT LUMBER,120.0,501.8300000000002
769444,1002185336,4708-OLYMPIA,4708,1002185336-2X6-4FT PRE-CUT LUMBER,176.0,698.46
769444,1002185336,0954-UNION - RT 22,0954,1002185336-2X6-4FT PRE-CUT LUMBER,203.0,861.3999999999996
769444,1002185336,0542-FT WORTH,0542,1002185336-2X6-4FT PRE-CUT LUMBER,455.0,1953.020000000001
769444,1002185336,2803-COON RAPIDS,2803,1002185336-2X6-4FT PRE-CUT LUMBER,165.0,657.8399999999998
769444,1002185336,"2686-SALEM,MA",2686,1002185336-2X6-4FT PRE-CUT LUMBER,264.0,1228.3099999999993
21376,1002185336,6932-PENSACOLA WEST,6932,1002185336-2X6-4FT PRE-CUT LUMBER,179.0,678.5900000000005
769444,1002185336,6980-DAHLONEGA,6980,1002185336-2X6-4FT PRE-CUT LUMBER,143.0,629.2800000000002
33560,1002185336,1801-BOISE,1801,1002185336-2X6-4FT PRE-CUT LUMBER,186.0,982.9400000000005
769444,1002185336,3204-SOUTH LINCOLN,3204,1002185336-2X6-4FT PRE-CUT LUMBER,267.0,1046.5799999999995
769444,1002185336,4285-PROVIDENCE,4285,1002185336-2X6-4FT PRE-CUT LUMBER,185.0,955.2799999999995
21376,1002185336,0951-MANAHAWKIN,0951,1002185336-2X6-4FT PRE-CUT LUMBER,29.0,109.19999999999999
769444,1002185336,6564-FIVE POINT,6564,1002185336-2X6-4FT PRE-CUT LUMBER,189.0,800.72
21376,1002185336,8916-POPLAR MIDTOWN,8916,1002185336-2X6-4FT PRE-CUT LUMBER,38.0,71.55
21376,1002185336,0740-LENOIR CITY,0740,1002185336-2X6-4FT PRE-CUT LUMBER,159.0,658.7799999999997
769444,1002185336,6903-VH-GARWOOD,6903,1002185336-2X6-4FT PRE-CUT LUMBER,133.0,563.6699999999998
769444,1002185336,1034-OTAY MESA,1034,1002185336-2X6-4FT PRE-CUT LUMBER,437.0,1993.5000000000027
769444,1002185336,8518-BRENHAM,8518,1002185336-2X6-4FT PRE-CUT LUMBER,64.0,264.93
769444,1002185336,1115-HILTON HEAD,1115,1002185336-2X6-4FT PRE-CUT LUMBER,256.0,983.3100000000001
769444,1002185336,0253-OCALA,0253,1002185336-2X6-4FT PRE-CUT LUMBER,237.0,962.5700000000004
769444,1002185336,2567-HAGERSTOWN,2567,1002185336-2X6-4FT PRE-CUT LUMBER,153.0,577.3599999999999
769444,1002185336,4003-EUGENE,4003,1002185336-2X6-4FT PRE-CUT LUMBER,263.0,1117.4100000000003
769444,1002185336,0245-CARROLLWOOD,0245,1002185336-2X6-4FT PRE-CUT LUMBER,156.0,656.8000000000001
21376,1002185336,0875-INVERNESS,0875,1002185336-2X6-4FT PRE-CUT LUMBER,174.0,742.39
769444,1002185336,4716-SILVERDALE,4716,1002185336-2X6-4FT PRE-CUT LUMBER,93.0,369.37000000000006
769444,1002185336,"2034-LAFAYETTE, IN",2034,1002185336-2X6-4FT PRE-CUT LUMBER,143.0,555.22
769444,1002185336,"6614-LAKEWOOD, CA",6614,1002185336-2X6-4FT PRE-CUT LUMBER,165.0,767.5799999999999
769444,1002185336,1754-SUWANEE,1754,1002185336-2X6-4FT PRE-CUT LUMBER,21.0,81.52
769444,1002185336,4032-N REDMOND,4032,1002185336-2X6-4FT PRE-CUT LUMBER,131.0,486.47999999999996
68662,1002185336,4136-EAST LIBERTY,4136,1002185336-2X6-4FT PRE-CUT LUMBER,116.0,440.96999999999986
769444,1002185336,0141-BRUNSWICK,0141,1002185336-2X6-4FT PRE-CUT LUMBER,61.0,235.45000000000002
68662,1002185336,6208-SOUTHINGTON,6208,1002185336-2X6-4FT PRE-CUT LUMBER,73.0,307.84999999999997
769444,1002185336,0904-PARAMUS,0904,1002185336-2X6-4FT PRE-CUT LUMBER,270.0,1156.1699999999996
769444,1002185336,6688-STANFORD RANCH,6688,1002185336-2X6-4FT PRE-CUT LUMBER,1443.0,6960.889999999998
769444,1002185336,0650-CARMICHAEL,0650,1002185336-2X6-4FT PRE-CUT LUMBER,458.0,2211.3799999999983
769444,1002185336,0527-N PLANO,0527,1002185336-2X6-4FT PRE-CUT LUMBER,365.0,1614.9599999999996
769444,1002185336,2703-CANTON,2703,1002185336-2X6-4FT PRE-CUT LUMBER,197.0,751.7399999999998
769444,1002185336,6928-JAMAICA,6928,1002185336-2X6-4FT PRE-CUT LUMBER,147.0,648.8199999999995
769444,1002185336,6304-SEMINOLE,6304,1002185336-2X6-4FT PRE-CUT LUMBER,68.0,296.21000000000004
769444,1002185336,0513-LUFKIN,0513,1002185336-2X6-4FT PRE-CUT LUMBER,63.0,261.89000000000004
769444,1002185336,2509-BETHESDA,2509,1002185336-2X6-4FT PRE-CUT LUMBER,570.0,2315.730000000001
68662,1002185336,6212-WATERBURY,6212,1002185336-2X6-4FT PRE-CUT LUMBER,222.0,982.93
769444,1002185336,6004-SHERIDAN,6004,1002185336-2X6-4FT PRE-CUT LUMBER,180.0,872.1300000000007
769444,1002185336,"1978-PEORIA,IL",1978,1002185336-2X6-4FT PRE-CUT LUMBER,85.0,352.17999999999995
769444,1002185336,0643-EL CERRITO,0643,1002185336-2X6-4FT PRE-CUT LUMBER,367.0,1715.7499999999986
769444,1002185336,6827-E LUBBOCK,6827,1002185336-2X6-4FT PRE-CUT LUMBER,447.0,1939.4100000000003
769444,1002185336,0488-CAREFREE,0488,1002185336-2X6-4FT PRE-CUT LUMBER,156.0,798.8800000000008
68662,1002185336,8996-MASSENA,8996,1002185336-2X6-4FT PRE-CUT LUMBER,118.0,490.16000000000014
769444,1002185336,1402-N LITTLE ROCK,1402,1002185336-2X6-4FT PRE-CUT LUMBER,307.0,1320.0500000000004
769444,1002185336,4284-WESTERLY,4284,1002185336-2X6-4FT PRE-CUT LUMBER,143.0,633.41
769444,1002185336,6845-HOLLAND TUNNEL,6845,1002185336-2X6-4FT PRE-CUT LUMBER,238.0,1031.479999999999
769444,1002185336,3507-SW ALBUQUERQUE,3507,1002185336-2X6-4FT PRE-CUT LUMBER,382.0,1932.0299999999997
769444,1002185336,0404-APACHE JUNCTION,0404,1002185336-2X6-4FT PRE-CUT LUMBER,404.0,2049.1299999999987
769444,1002185336,6364-W ST PETERSBURG,6364,1002185336-2X6-4FT PRE-CUT LUMBER,40.0,154.31000000000003
769444,1002185336,0640-KIFER RD,0640,1002185336-2X6-4FT PRE-CUT LUMBER,484.0,2294.2899999999972
769444,1002185336,6378-E HIALEAH,6378,1002185336-2X6-4FT PRE-CUT LUMBER,175.0,719.9799999999999
769444,1002185336,2608-QUINCY II,2608,1002185336-2X6-4FT PRE-CUT LUMBER,152.0,707.6300000000001
769444,1002185336,2501-GLEN BURNIE,2501,1002185336-2X6-4FT PRE-CUT LUMBER,107.0,382.65
769444,1002185336,1301-ANCHORAGE,1301,1002185336-2X6-4FT PRE-CUT LUMBER,196.0,916.2300000000005
769444,1002185336,2305-WESTPORT,2305,1002185336-2X6-4FT PRE-CUT LUMBER,72.0,264.3000000000001
68662,1002185336,8452-HADLEY,8452,1002185336-2X6-4FT PRE-CUT LUMBER,233.0,897.2600000000002
769444,1002185336,0687-UPLAND,0687,1002185336-2X6-4FT PRE-CUT LUMBER,300.0,1483.1799999999994
769444,1002185336,6335-PORT ORANGE,6335,1002185336-2X6-4FT PRE-CUT LUMBER,104.0,445.09000000000026
769444,1002185336,2676-LEOMINSTER,2676,1002185336-2X6-4FT PRE-CUT LUMBER,156.0,755.1999999999998
769444,1002185336,2766-COLDWATER,2766,1002185336-2X6-4FT PRE-CUT LUMBER,236.0,891.5100000000002
769444,1002185336,2011-POST ROAD,2011,1002185336-2X6-4FT PRE-CUT LUMBER,166.0,677.8100000000004
769444,1002185336,2840-MONTICELLO,2840,1002185336-2X6-4FT PRE-CUT LUMBER,204.0,793.4599999999999
769444,1002185336,4639-FAIRFAX CIRCLE,4639,1002185336-2X6-4FT PRE-CUT LUMBER,336.0,1379.4800000000002
769444,1002185336,0915-UNION/VAUXHALL,0915,1002185336-2X6-4FT PRE-CUT LUMBER,0.0,-0.17999999999999972
68662,1002275150,6161-OLEAN,6161,1002275150-2X4-4FT PREM SYP GC PT WSHLD,349.0,1420.6999999999991
769444,1002275150,0204-BOCA RATON,0204,1002275150-2X4-4FT PREM SYP GC PT WSHLD,661.0,2482.2799999999993
769444,1002275150,8926-APOPKA,8926,1002275150-2X4-4FT PREM SYP GC PT WSHLD,147.0,635.4499999999999
769444,1002275150,3331-DORAL,3331,1002275150-2X4-4FT PREM SYP GC PT WSHLD,385.0,1417.8600000000004
769444,1002275150,3610-WINSTON-SALEM,3610,1002275150-2X4-4FT PREM SYP GC PT WSHLD,400.0,1390.5299999999997
769444,1002275150,0915-UNION/VAUXHALL,0915,1002275150-2X4-4FT PREM SYP GC PT WSHLD,1083.0,4231.2800000000025
769444,1002275150,2711-SOUTHFIELD,2711,1002275150-2X4-4FT PREM SYP GC PT WSHLD,318.0,1226.2199999999993
769444,1002275150,0157-MCDONOUGH,0157,1002275150-2X4-4FT PREM SYP GC PT WSHLD,15.0,52.34999999999999
21376,1002275150,8412-CLAYTON,8412,1002275150-2X4-4FT PREM SYP GC PT WSHLD,265.0,968.9199999999996
68662,1002275150,6160-GLENS FALLS,6160,1002275150-2X4-4FT PREM SYP GC PT WSHLD,464.0,1876.8900000000008
769444,1002275150,1770-MOULTRIE,1770,1002275150-2X4-4FT PREM SYP GC PT WSHLD,190.0,708.6399999999996
769444,1002275150,0289-PINELLAS PARK,0289,1002275150-2X4-4FT PREM SYP GC PT WSHLD,811.0,3071.9200000000023
21376,1002275150,"0734-FRANKLIN,TN",0734,1002275150-2X4-4FT PREM SYP GC PT WSHLD,536.0,2143.34
769444,1002275150,6979-WINDER,6979,1002275150-2X4-4FT PREM SYP GC PT WSHLD,1.0,4.27
769444,1002275150,6981-MUNDELEIN,6981,1002275150-2X4-4FT PREM SYP GC PT WSHLD,,
769444,1002275150,"1403-FAYETTEVILLE, AR",1403,1002275150-2X4-4FT PREM SYP GC PT WSHLD,145.0,602.14
68662,1002275150,6226-DERBY,6226,1002275150-2X4-4FT PREM SYP GC PT WSHLD,260.0,942.3199999999998
68662,1002275150,6173-ONEONTA,6173,1002275150-2X4-4FT PREM SYP GC PT WSHLD,159.0,594.8199999999998
769444,1002275150,0542-FT WORTH,0542,1002275150-2X4-4FT PREM SYP GC PT WSHLD,635.0,2391.43
769444,1002275150,6217-WALLINGFORD,6217,1002275150-2X4-4FT PREM SYP GC PT WSHLD,-15.0,-65.55
769444,1002275150,3816-BRICE ROAD,3816,1002275150-2X4-4FT PREM SYP GC PT WSHLD,82.0,395.25
769444,1002275150,6542-SE AUSTIN,6542,1002275150-2X4-4FT PREM SYP GC PT WSHLD,444.0,1705.7100000000005
769444,1002275150,6859-HILLCROFT,6859,1002275150-2X4-4FT PREM SYP GC PT WSHLD,519.0,2004.3500000000008
769444,1002275150,"2707-ROSEVILLE, MI",2707,1002275150-2X4-4FT PREM SYP GC PT WSHLD,293.0,1114.0399999999997
769444,1002275150,6905-VH-ELIZABETH,6905,1002275150-2X4-4FT PREM SYP GC PT WSHLD,371.0,1511.2799999999995
769444,1002275150,1215-OZONE PARK,1215,1002275150-2X4-4FT PREM SYP GC PT WSHLD,565.0,2273.68
769444,1002275150,0238-PORT RICHEY,0238,1002275150-2X4-4FT PREM SYP GC PT WSHLD,360.0,1333.5799999999997
769444,1002275150,1602-BRANDYWINE,1602,1002275150-2X4-4FT PREM SYP GC PT WSHLD,-8.0,-22.800000000000004
21376,1002275150,0360-LAFAYETTE,0360,1002275150-2X4-4FT PREM SYP GC PT WSHLD,381.0,1477.5199999999988
769444,1002275150,4120-MECHANICSBURG,4120,1002275150-2X4-4FT PREM SYP GC PT WSHLD,581.0,2249.4500000000003
769444,1002275150,3637-HENDERSONVILLE,3637,1002275150-2X4-4FT PREM SYP GC PT WSHLD,131.0,446.21999999999986
21376,1002275150,0773-SE KNOXVILLE,0773,1002275150-2X4-4FT PREM SYP GC PT WSHLD,254.0,964.5800000000002
769444,1002275150,8431-ROUND LAKE BEACH,8431,1002275150-2X4-4FT PREM SYP GC PT WSHLD,-1.0,-5.5500000000000025
769444,1002275150,0523-W EL PASO,0523,1002275150-2X4-4FT PREM SYP GC PT WSHLD,380.0,1642.55
769444,1002275150,6840-DENTON,6840,1002275150-2X4-4FT PREM SYP GC PT WSHLD,454.0,1777.3999999999999
21376,1002275150,2910-BILOXI,2910,1002275150-2X4-4FT PREM SYP GC PT WSHLD,481.0,1877.8800000000012
21376,1002275150,0367-N BATON ROUGE,0367,1002275150-2X4-4FT PREM SYP GC PT WSHLD,350.0,1488.019999999999
769444,1002275150,0256-STADIUM,0256,1002275150-2X4-4FT PREM SYP GC PT WSHLD,339.0,1184.1999999999996
21376,1002275150,"0152-GAINESVILLE, GA",0152,1002275150-2X4-4FT PREM SYP GC PT WSHLD,466.0,1752.1400000000015
769444,1002275150,4603-ALEXANDRIA,4603,1002275150-2X4-4FT PREM SYP GC PT WSHLD,615.0,2423.660000000002
769444,1002275150,"2318-BOWLING GREEN,KY",2318,1002275150-2X4-4FT PREM SYP GC PT WSHLD,408.0,1598.2699999999998
769444,1002275150,1961-ELSTON/LEAVITT,1961,1002275150-2X4-4FT PREM SYP GC PT WSHLD,321.0,1190.0400000000006
21376,1002275150,1108-E SPARTANBURG,1108,1002275150-2X4-4FT PREM SYP GC PT WSHLD,50.0,207.91000000000003
769444,1002275150,1601-CHRISTIANA,1601,1002275150-2X4-4FT PREM SYP GC PT WSHLD,-1.0,-2.88
21376,1002275150,0131-N FULTON,0131,1002275150-2X4-4FT PREM SYP GC PT WSHLD,,
21376,1002275150,0118-WESLEY CHAPEL,0118,1002275150-2X4-4FT PREM SYP GC PT WSHLD,168.0,604.6100000000001
769444,1002275150,4650-GLOUCESTER,4650,1002275150-2X4-4FT PREM SYP GC PT WSHLD,143.0,459.63999999999976
769444,1002275150,3885-CANAL WINCHESTER,3885,1002275150-2X4-4FT PREM SYP GC PT WSHLD,285.0,1081.0299999999997
769444,1002275150,3640-SOUTH CHARLOTTE,3640,1002275150-2X4-4FT PREM SYP GC PT WSHLD,449.0,1769.1799999999998
68662,1002275150,4152-ALLISON PARK,4152,1002275150-2X4-4FT PREM SYP GC PT WSHLD,165.0,646.1300000000003
769444,1002275150,6341-DAVIE II,6341,1002275150-2X4-4FT PREM SYP GC PT WSHLD,409.0,1511.7700000000002
769444,1002275150,6833-CENTRAL PLANO,6833,1002275150-2X4-4FT PREM SYP GC PT WSHLD,808.0,3198.3499999999976
769444,1002275150,2722-COMMERCE TOWNSHIP,2722,1002275150-2X4-4FT PREM SYP GC PT WSHLD,0.0,-2.23
769444,1002275150,"6931-BAINBRIDGE,OH",6931,1002275150-2X4-4FT PREM SYP GC PT WSHLD,198.0,848.0300000000002
769444,1002275150,1238-SPRINGFIELD GARDENS,1238,1002275150-2X4-4FT PREM SYP GC PT WSHLD,349.0,1505.24
769444,1002275150,"0132-CARROLLTON, GA",0132,1002275150-2X4-4FT PREM SYP GC PT WSHLD,554.0,2074.999999999999
21376,1002275150,0970-DELRAN,0970,1002275150-2X4-4FT PREM SYP GC PT WSHLD,515.0,2081.75
21376,1002275150,0877-TUSCALOOSA,0877,1002275150-2X4-4FT PREM SYP GC PT WSHLD,354.0,1388.4700000000007
769444,1002275150,3911-MIDWEST CITY,3911,1002275150-2X4-4FT PREM SYP GC PT WSHLD,531.0,1877.1500000000012
769444,1002275150,6584-BRIDGEPOINT,6584,1002275150-2X4-4FT PREM SYP GC PT WSHLD,514.0,2062.7199999999993
769444,1002275150,3877-SALEM,3877,1002275150-2X4-4FT PREM SYP GC PT WSHLD,305.0,1199.68
769444,1002275150,6312-N LAUDERDALE,6312,1002275150-2X4-4FT PREM SYP GC PT WSHLD,303.0,1100.46
769444,1002275150,"2624-OXFORD,MA",2624,1002275150-2X4-4FT PREM SYP GC PT WSHLD,1181.0,4394.520000000004
769444,1002275150,6921-YULEE,6921,1002275150-2X4-4FT PREM SYP GC PT WSHLD,253.0,1020.1600000000001
769444,1002275150,0553-GARLAND,0553,1002275150-2X4-4FT PREM SYP GC PT WSHLD,117.0,430.1200000000001
21376,1002275150,"4658-BRISTOL, VA",4658,1002275150-2X4-4FT PREM SYP GC PT WSHLD,33.0,131.48
769444,1002275150,6975-S CAPE CORAL,6975,1002275150-2X4-4FT PREM SYP GC PT WSHLD,288.0,1143.3999999999996
769444,1002275150,1202-EAST NORTHPORT,1202,1002275150-2X4-4FT PREM SYP GC PT WSHLD,581.0,2378.629999999999
769444,1002275150,0551-W PLANO,0551,1002275150-2X4-4FT PREM SYP GC PT WSHLD,260.0,1018.8199999999999
68662,1002275150,6154-JAMESTOWN,6154,1002275150-2X4-4FT PREM SYP GC PT WSHLD,164.0,647.9200000000003
769444,1002275150,2587-GOLDEN RING MALL,2587,1002275150-2X4-4FT PREM SYP GC PT WSHLD,703.0,2687.740000000004
769444,1002275150,0141-BRUNSWICK,0141,1002275150-2X4-4FT PREM SYP GC PT WSHLD,125.0,504.53000000000003
769444,1002275150,0273-VENICE,0273,1002275150-2X4-4FT PREM SYP GC PT WSHLD,199.0,732.71
21376,1002275150,0935-JERSEY CITY,0935,1002275150-2X4-4FT PREM SYP GC PT WSHLD,,
68662,1002275150,6203-BERLIN,6203,1002275150-2X4-4FT PREM SYP GC PT WSHLD,36.0,113.52000000000001
769444,1002275150,"3888-ASHLAND,OH",3888,1002275150-2X4-4FT PREM SYP GC PT WSHLD,125.0,502.13000000000017
769444,1002275150,2216-LEAVENWORTH,2216,1002275150-2X4-4FT PREM SYP GC PT WSHLD,169.0,667.5199999999996
769444,1002275150,1907-NILES,1907,1002275150-2X4-4FT PREM SYP GC PT WSHLD,54.0,163.64999999999995
68662,1002275150,4878-NEW MILFORD,4878,1002275150-2X4-4FT PREM SYP GC PT WSHLD,357.0,1286.8500000000001
68662,1002275150,8473-HAMDEN,8473,1002275150-2X4-4FT PREM SYP GC PT WSHLD,257.0,894.1900000000002
769444,1002275150,"0980-NEWARK,NJ",0980,1002275150-2X4-4FT PREM SYP GC PT WSHLD,436.0,1713.4199999999992
769444,1002275150,0962-BRIDGEWATER II - RT 202,0962,1002275150-2X4-4FT PREM SYP GC PT WSHLD,694.0,2698.4800000000023
769444,1002275150,0530-CEDAR HILL,0530,1002275150-2X4-4FT PREM SYP GC PT WSHLD,238.0,922.0100000000002
68662,1002275150,1230-CLARENCE,1230,1002275150-2X4-4FT PREM SYP GC PT WSHLD,379.0,1482.0300000000004
769444,1002275150,6315-E DELRAY BEACH,6315,1002275150-2X4-4FT PREM SYP GC PT WSHLD,489.0,2109.259999999999
769444,1002275150,2679-SOUTH BAY/BOSTON,2679,1002275150-2X4-4FT PREM SYP GC PT WSHLD,509.0,1975.1200000000003
769444,1002275150,8438-BURLESON,8438,1002275150-2X4-4FT PREM SYP GC PT WSHLD,536.0,2058.7
769444,1002275150,6515-WEATHERFORD,6515,1002275150-2X4-4FT PREM SYP GC PT WSHLD,176.0,655.5399999999998
769444,1002275150,1905-DARIEN,1905,1002275150-2X4-4FT PREM SYP GC PT WSHLD,175.0,662.8900000000001
769444,1002275150,1984-CHAMPAIGN,1984,1002275150-2X4-4FT PREM SYP GC PT WSHLD,266.0,1038.9
769444,1002275150,2026-GREENFIELD,2026,1002275150-2X4-4FT PREM SYP GC PT WSHLD,923.0,3616.7599999999984
769444,1002275150,6310-N HOLLYWOOD/STIRLING,6310,1002275150-2X4-4FT PREM SYP GC PT WSHLD,1085.0,4161.659999999997
21376,1002275150,0386-SLIDELL EAST,0386,1002275150-2X4-4FT PREM SYP GC PT WSHLD,334.0,1279.6199999999997
769444,1002275150,"8540-MT PLEASANT,TX",8540,1002275150-2X4-4FT PREM SYP GC PT WSHLD,90.0,345.0299999999999
769444,1002275150,0254-TALLAHASSEE,0254,1002275150-2X4-4FT PREM SYP GC PT WSHLD,756.0,2826.3999999999987
21376,1002275150,0352-I-10 BULLARD,0352,1002275150-2X4-4FT PREM SYP GC PT WSHLD,240.0,957.5200000000004
769444,1002275150,8551-S RIDING,8551,1002275150-2X4-4FT PREM SYP GC PT WSHLD,306.0,1117.3900000000003
21376,1002275150,0359-GRETNA,0359,1002275150-2X4-4FT PREM SYP GC PT WSHLD,420.0,1702.53
769444,1002275150,1941-WAUKEGAN,1941,1002275150-2X4-4FT PREM SYP GC PT WSHLD,102.0,365.73
21376,1002275150,0962-BRIDGEWATER II - RT 202,0962,1002275150-2X4-4FT PREM SYP GC PT WSHLD,,
21376,1002275150,0739-SEVIERVILLE,0739,1002275150-2X4-4FT PREM SYP GC PT WSHLD,288.0,1155.27
769444,1002275150,2677-TAUNTON,2677,1002275150-2X4-4FT PREM SYP GC PT WSHLD,264.0,1057.2299999999998
769444,1002275150,0961-FREEHOLD,0961,1002275150-2X4-4FT PREM SYP GC PT WSHLD,15.0,51.55
769444,1002275150,3823-WEST CHESTER,3823,1002275150-2X4-4FT PREM SYP GC PT WSHLD,276.0,1109.1399999999999
21376,1002275150,0143-DOUGLASVILLE,0143,1002275150-2X4-4FT PREM SYP GC PT WSHLD,,
68662,1002275150,"2619-GREENFIELD,MA",2619,1002275150-2X4-4FT PREM SYP GC PT WSHLD,423.0,1694.3000000000006
769444,1002275150,6321-LARGO,6321,1002275150-2X4-4FT PREM SYP GC PT WSHLD,426.0,1621.4699999999996
21376,1002275150,1856-FLOWERY BRANCH,1856,1002275150-2X4-4FT PREM SYP GC PT WSHLD,521.0,1945.8900000000006
769444,1002275150,6523-PORTER,6523,1002275150-2X4-4FT PREM SYP GC PT WSHLD,511.0,1955.5699999999995
769444,1002275150,"3489-ROCHESTER,NH",3489,1002275150-2X4-4FT PREM SYP GC PT WSHLD,580.0,2198.690000000001
769444,1002275150,2218-S OLATHE,2218,1002275150-2X4-4FT PREM SYP GC PT WSHLD,34.0,136.16999999999996
769444,1002275150,0984-NEWTON,0984,1002275150-2X4-4FT PREM SYP GC PT WSHLD,300.0,1133.12
769444,1002275150,6561-GRAND PARKWAY,6561,1002275150-2X4-4FT PREM SYP GC PT WSHLD,449.0,1764.3899999999996
